2020-03-06 11:34:43.770 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-03-06 11:34:43.770 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2020-03-06 11:34:43.838 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 67ms. Found 4 MongoDB repository interfaces.
2020-03-06 11:34:44.141 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'shiroConfig' of type [edu.nju.shiro.ShiroConfig$$EnhancerBySpringCGLIB$$9c097ba9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-06 11:34:44.190 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'userRealm' of type [edu.nju.shiro.UserRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-06 11:34:44.787 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-06 11:34:44.791 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'threadConfig' of type [edu.nju.cfg.ThreadConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-06 11:34:44.836 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-06 11:34:44.845 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-06 11:34:45.169 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-03-06 11:34:45.178 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-03-06 11:34:45.180 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-03-06 11:34:45.180 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.30]
2020-03-06 11:34:45.299 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-03-06 11:34:45.299 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2708 ms
2020-03-06 11:34:45.597 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2020-03-06 11:34:45.695 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.10.Final}
2020-03-06 11:34:45.697 [restartedMain] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2020-03-06 11:34:45.742 [restartedMain] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2020-03-06 11:34:45.871 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-03-06 11:34:45.995 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2020-03-06 11:34:46.008 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2020-03-06 11:34:46.656 [restartedMain] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-03-06 11:34:46.709 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-03-06 11:34:47.305 [restartedMain] INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2020-03-06 11:34:47.662 [cluster-ClusterId{value='5e61c4d7a745090bdb929e80', description='null'}-localhost:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:63}] to localhost:27017
2020-03-06 11:34:47.662 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:62}] to localhost:27017
2020-03-06 11:34:47.666 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:64}] to localhost:27017
2020-03-06 11:34:47.668 [cluster-ClusterId{value='5e61c4d7a745090bdb929e80', description='null'}-localhost:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 0, 3]}, minWireVersion=0, maxWireVersion=7, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=3883000}
2020-03-06 11:34:47.669 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:4, serverValue:65}] to localhost:27017
2020-03-06 11:34:47.672 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:5, serverValue:66}] to localhost:27017
2020-03-06 11:34:47.674 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:6, serverValue:67}] to localhost:27017
2020-03-06 11:34:47.676 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:7, serverValue:68}] to localhost:27017
2020-03-06 11:34:47.682 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:8, serverValue:69}] to localhost:27017
2020-03-06 11:34:47.685 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:9, serverValue:70}] to localhost:27017
2020-03-06 11:34:47.689 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:10, serverValue:71}] to localhost:27017
2020-03-06 11:34:47.693 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:11, serverValue:72}] to localhost:27017
2020-03-06 11:34:48.076 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-03-06 11:34:48.272 [restartedMain] WARN  o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2020-03-06 11:34:48.435 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-03-06 11:34:48.475 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-03-06 11:34:48.478 [restartedMain] INFO  edu.nju.GmairDataCompletionApplication - Started GmairDataCompletionApplication in 6.628 seconds (JVM running for 7.886)
2020-03-06 14:41:09.292 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-06 14:41:09.292 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-03-06 14:41:09.299 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 7 ms
2020-03-06 14:41:10.493 [http-nio-8080-exec-3] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2020-03-06 15:25:48.905 [http-nio-8080-exec-8] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 15:25:48.908 [http-nio-8080-exec-9] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 15:27:26.087 [http-nio-8080-exec-5] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 15:27:26.087 [http-nio-8080-exec-7] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 15:27:43.007 [http-nio-8080-exec-4] INFO  edu.nju.service.impl.MachineDateServiceImpl - Co2LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 15:27:43.010 [http-nio-8080-exec-6] INFO  edu.nju.service.impl.MachineDateServiceImpl - Co2LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 15:27:49.464 [http-nio-8080-exec-10] INFO  edu.nju.service.impl.MachineDateServiceImpl - Co2LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=1, completeType=1)
2020-03-06 15:27:49.774 [http-nio-8080-exec-1] INFO  edu.nju.service.impl.MachineDateServiceImpl - Co2LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 15:27:52.678 [http-nio-8080-exec-3] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=1, completeType=1)
2020-03-06 15:27:52.682 [http-nio-8080-exec-2] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 15:27:53.017 [http-nio-8080-exec-9] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=1, completeType=1)
2020-03-06 15:27:53.321 [http-nio-8080-exec-8] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 15:27:55.280 [http-nio-8080-exec-7] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=1, completeType=0)
2020-03-06 15:27:55.283 [http-nio-8080-exec-5] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=0)
2020-03-06 15:27:57.917 [http-nio-8080-exec-6] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=1, completeType=0)
2020-03-06 15:27:58.225 [http-nio-8080-exec-4] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=0)
2020-03-06 16:16:08.224 [http-nio-8080-exec-2] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:16:08.228 [http-nio-8080-exec-3] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:16:19.572 [http-nio-8080-exec-5] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:16:19.578 [http-nio-8080-exec-7] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:17:11.591 [http-nio-8080-exec-10] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:17:11.593 [http-nio-8080-exec-1] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:17:24.263 [http-nio-8080-exec-9] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:17:24.273 [http-nio-8080-exec-8] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:19:21.351 [http-nio-8080-exec-4] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:19:21.351 [http-nio-8080-exec-6] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:19:47.926 [http-nio-8080-exec-2] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:19:48.223 [http-nio-8080-exec-3] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:20:43.534 [http-nio-8080-exec-7] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:20:43.538 [http-nio-8080-exec-5] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:20:50.706 [http-nio-8080-exec-10] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:20:51.010 [http-nio-8080-exec-1] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:24:06.105 [http-nio-8080-exec-9] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:24:06.107 [http-nio-8080-exec-8] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:24:47.143 [http-nio-8080-exec-6] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:24:47.143 [http-nio-8080-exec-4] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:40:04.585 [http-nio-8080-exec-2] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:40:04.588 [http-nio-8080-exec-3] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:41:39.563 [http-nio-8080-exec-5] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:41:39.564 [http-nio-8080-exec-7] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:42:12.713 [http-nio-8080-exec-10] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:42:13.022 [http-nio-8080-exec-1] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:43:55.378 [http-nio-8080-exec-9] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:43:55.380 [http-nio-8080-exec-8] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:44:26.692 [http-nio-8080-exec-6] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:44:26.692 [http-nio-8080-exec-4] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:44:47.339 [http-nio-8080-exec-3] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:44:47.339 [http-nio-8080-exec-2] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:47:26.376 [http-nio-8080-exec-7] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:47:26.681 [http-nio-8080-exec-5] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:47:44.550 [http-nio-8080-exec-10] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:47:44.550 [http-nio-8080-exec-1] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Mar 06 00:00:00 CST 2020, completeType=1)
2020-03-06 16:50:11.158 [http-nio-8080-exec-8] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:50:11.158 [http-nio-8080-exec-7] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Sun Oct 25 00:00:00 CST 2020, completeType=1)
2020-03-06 16:51:55.559 [http-nio-8080-exec-2] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:51:55.559 [http-nio-8080-exec-3] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Sun Oct 25 00:00:00 CST 2020, completeType=1)
2020-03-06 16:52:16.908 [http-nio-8080-exec-9] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:52:16.911 [http-nio-8080-exec-5] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Oct 25 00:00:00 CST 2019, completeType=1)
2020-03-06 16:53:02.910 [http-nio-8080-exec-1] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:53:02.910 [http-nio-8080-exec-10] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Oct 25 00:00:00 CST 2019, completeType=1)
2020-03-06 16:53:11.569 [http-nio-8080-exec-7] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:53:11.874 [http-nio-8080-exec-8] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Oct 25 00:00:00 CST 2019, completeType=1)
2020-03-06 16:53:29.064 [http-nio-8080-exec-9] INFO  edu.nju.service.impl.MachineDateServiceImpl - VolumeLastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:53:29.069 [http-nio-8080-exec-5] INFO  edu.nju.service.impl.MachineDateServiceImpl - VolumeLastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Oct 25 00:00:00 CST 2019, completeType=1)
2020-03-06 16:53:40.443 [http-nio-8080-exec-10] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:53:40.750 [http-nio-8080-exec-1] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Oct 25 00:00:00 CST 2019, completeType=1)
2020-03-06 16:55:03.391 [http-nio-8080-exec-3] INFO  edu.nju.service.impl.MachineDateServiceImpl - ModeLastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:55:03.391 [http-nio-8080-exec-2] INFO  edu.nju.service.impl.MachineDateServiceImpl - ModeLastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Oct 25 00:00:00 CST 2019, completeType=1)
2020-03-06 16:55:15.818 [http-nio-8080-exec-8] INFO  edu.nju.service.impl.MachineDateServiceImpl - ModeLastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Oct 25 00:00:00 CST 2019, completeType=1)
2020-03-06 16:55:15.818 [http-nio-8080-exec-7] INFO  edu.nju.service.impl.MachineDateServiceImpl - ModeLastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:55:22.050 [http-nio-8080-exec-9] INFO  edu.nju.service.impl.MachineDateServiceImpl - ModeLastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
2020-03-06 16:55:22.355 [http-nio-8080-exec-5] INFO  edu.nju.service.impl.MachineDateServiceImpl - ModeLastNHourRequest:LastNHourRequest(uid=F0FE6BAA617C, date=Fri Oct 25 00:00:00 CST 2019, completeType=1)
2020-03-06 16:56:20.453 [http-nio-8080-exec-10] INFO  edu.nju.service.impl.MachineDateServiceImpl - Pm25LastNDayRequest:LastNDayRequest(uid=F0FE6BAA617C, lastNDay=7, completeType=1)
